2026/07/09 08:36:47 [notice] 1#1: using the "epoll" event method
2026/07/09 08:36:47 [notice] 1#1: nginx/1.24.0
2026/07/09 08:36:47 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2026/07/09 08:36:47 [notice] 1#1: OS: Linux 4.19.90-89.11.v2401.ky10.x86_64
2026/07/09 08:36:47 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1073741816:1073741816
2026/07/09 08:36:47 [notice] 1#1: start worker processes
2026/07/09 08:40:08 [notice] 1#1: worker process 196 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 197 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 198 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 199 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 200 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 201 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 202 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 203 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 204 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 205 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 206 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 207 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 208 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 209 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 210 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 211 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 212 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 213 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 214 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 215 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 216 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 217 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 218 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 219 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 220 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 221 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 222 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 223 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 224 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 225 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 226 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 227 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 228 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 229 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 230 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 231 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 232 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 233 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 234 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 235 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 236 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 237 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 238 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 239 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 240 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 241 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 242 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 243 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 244 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 245 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 246 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 247 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 248 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 249 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 250 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 251 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 252 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 253 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 254 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 255 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 256 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 257 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 258 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 259 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 260 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 261 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 262 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 263 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 264 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 265 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 266 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 267 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 268 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 269 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 270 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 271 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 272 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 273 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 274 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 275 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 276 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 277 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 278 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 279 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 280 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 281 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 282 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: worker process 283 exited with code 0
2026/07/09 08:40:08 [notice] 1#1: exit
2026/07/09 08:40:11 [notice] 1#1: using the "epoll" event method
2026/07/09 08:40:11 [notice] 1#1: nginx/1.24.0
2026/07/09 08:40:11 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2026/07/09 08:40:11 [notice] 1#1: OS: Linux 4.19.90-89.11.v2401.ky10.x86_64
2026/07/09 08:40:11 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1073741816:1073741816
2026/07/09 08:40:11 [notice] 1#1: start worker processes
2026/07/09 08:40:11 [notice] 1#1: start worker process 29
2026/07/09 08:40:11 [notice] 1#1: start worker process 30
2026/07/09 08:40:11 [notice] 1#1: start worker process 31
2026/07/09 08:40:11 [notice] 1#1: start worker process 32
2026/07/09 08:40:11 [notice] 1#1: start worker process 33
2026/07/09 08:40:11 [notice] 1#1: start worker process 34
2026/07/09 08:40:11 [notice] 1#1: start worker process 35
2026/07/09 08:40:11 [notice] 1#1: start worker process 36
2026/07/09 08:40:11 [notice] 1#1: start worker process 37
2026/07/09 08:40:11 [notice] 1#1: start worker process 38
2026/07/09 08:40:11 [notice] 1#1: start worker process 39
2026/07/09 08:40:11 [notice] 1#1: start worker process 40
2026/07/09 08:40:11 [notice] 1#1: start worker process 41
2026/07/09 08:40:11 [notice] 1#1: start worker process 42
2026/07/09 08:40:11 [notice] 1#1: start worker process 43
2026/07/09 08:40:11 [notice] 1#1: start worker process 44
2026/07/09 08:40:11 [notice] 1#1: start worker process 45
2026/07/09 08:40:11 [notice] 1#1: start worker process 46
2026/07/09 08:40:11 [notice] 1#1: start worker process 47
2026/07/09 08:40:11 [notice] 1#1: start worker process 48
2026/07/09 08:40:11 [notice] 1#1: start worker process 49
2026/07/09 08:40:11 [notice] 1#1: start worker process 50
2026/07/09 08:40:11 [notice] 1#1: start worker process 51
2026/07/09 08:40:11 [notice] 1#1: start worker process 52
2026/07/09 08:40:11 [notice] 1#1: start worker process 53
2026/07/09 08:40:11 [notice] 1#1: start worker process 54
2026/07/09 08:40:11 [notice] 1#1: start worker process 55
2026/07/09 08:40:11 [notice] 1#1: start worker process 56
2026/07/09 08:40:11 [notice] 1#1: start worker process 57
2026/07/09 08:40:11 [notice] 1#1: start worker process 58
2026/07/09 08:40:11 [notice] 1#1: start worker process 59
2026/07/09 08:40:11 [notice] 1#1: start worker process 60
2026/07/09 08:40:11 [notice] 1#1: start worker process 61
2026/07/09 08:40:11 [notice] 1#1: start worker process 62
2026/07/09 08:40:11 [notice] 1#1: start worker process 63
2026/07/09 08:40:11 [notice] 1#1: start worker process 64
2026/07/09 08:40:11 [notice] 1#1: start worker process 65
2026/07/09 08:40:11 [notice] 1#1: start worker process 66
2026/07/09 08:40:11 [notice] 1#1: start worker process 67
2026/07/09 08:40:11 [notice] 1#1: start worker process 68
2026/07/09 08:40:11 [notice] 1#1: start worker process 69
2026/07/09 08:40:11 [notice] 1#1: start worker process 70
2026/07/09 08:40:11 [notice] 1#1: start worker process 71
2026/07/09 08:40:11 [notice] 1#1: start worker process 72
2026/07/09 08:40:11 [notice] 1#1: start worker process 73
2026/07/09 08:40:11 [notice] 1#1: start worker process 74
2026/07/09 08:40:11 [notice] 1#1: start worker process 75
2026/07/09 08:40:11 [notice] 1#1: start worker process 76
2026/07/09 08:40:11 [notice] 1#1: start worker process 77
2026/07/09 08:40:11 [notice] 1#1: start worker process 78
2026/07/09 08:40:11 [notice] 1#1: start worker process 79
2026/07/09 08:40:11 [notice] 1#1: start worker process 80
2026/07/09 08:40:11 [notice] 1#1: start worker process 81
2026/07/09 08:40:11 [notice] 1#1: start worker process 82
2026/07/09 08:40:11 [notice] 1#1: start worker process 83
2026/07/09 08:40:11 [notice] 1#1: start worker process 84
2026/07/09 08:40:11 [notice] 1#1: start worker process 85
2026/07/09 08:40:11 [notice] 1#1: start worker process 86
2026/07/09 08:40:11 [notice] 1#1: start worker process 87
2026/07/09 08:40:11 [notice] 1#1: start worker process 88
2026/07/09 08:40:11 [notice] 1#1: start worker process 89
2026/07/09 08:40:11 [notice] 1#1: start worker process 90
2026/07/09 08:40:11 [notice] 1#1: start worker process 91
2026/07/09 08:40:11 [notice] 1#1: start worker process 92
2026/07/09 08:40:11 [notice] 1#1: start worker process 93
2026/07/09 08:40:11 [notice] 1#1: start worker process 94
2026/07/09 08:40:11 [notice] 1#1: start worker process 95
2026/07/09 08:40:11 [notice] 1#1: start worker process 96
2026/07/09 08:40:11 [notice] 1#1: start worker process 97
2026/07/09 08:40:11 [notice] 1#1: start worker process 98
2026/07/09 08:40:11 [notice] 1#1: start worker process 99
2026/07/09 08:40:11 [notice] 1#1: start worker process 100
2026/07/09 08:40:11 [notice] 1#1: start worker process 101
2026/07/09 08:40:11 [notice] 1#1: start worker process 102
2026/07/09 08:40:11 [notice] 1#1: start worker process 103
2026/07/09 08:40:11 [notice] 1#1: start worker process 104
2026/07/09 08:40:11 [notice] 1#1: start worker process 105
2026/07/09 08:40:11 [notice] 1#1: start worker process 106
2026/07/09 08:40:11 [notice] 1#1: start worker process 107
2026/07/09 08:40:11 [notice] 1#1: start worker process 108
2026/07/09 08:40:11 [notice] 1#1: start worker process 109
2026/07/09 08:40:11 [notice] 1#1: start worker process 110
2026/07/09 08:40:11 [notice] 1#1: start worker process 111
2026/07/09 08:40:11 [notice] 1#1: start worker process 112
2026/07/09 08:40:11 [notice] 1#1: start worker process 113
2026/07/09 08:40:11 [notice] 1#1: start worker process 114
2026/07/09 08:40:11 [notice] 1#1: start worker process 115
2026/07/09 08:40:11 [notice] 1#1: start worker process 116
2026/07/09 08:40:11 [notice] 1#1: start worker process 117
2026/07/09 08:40:11 [notice] 1#1: start worker process 118
2026/07/09 08:40:11 [notice] 1#1: start worker process 119
2026/07/09 08:40:11 [notice] 1#1: start worker process 120
2026/07/09 08:40:11 [notice] 1#1: start worker process 121
2026/07/09 08:40:11 [notice] 1#1: start worker process 122
2026/07/09 08:40:11 [notice] 1#1: start worker process 123
2026/07/09 08:40:11 [notice] 1#1: start worker process 124
2026/07/09 08:40:11 [notice] 1#1: start worker process 125
2026/07/09 08:40:11 [notice] 1#1: start worker process 126
2026/07/09 08:40:11 [notice] 1#1: start worker process 127
2026/07/09 08:40:11 [notice] 1#1: start worker process 128
2026/07/09 08:40:11 [notice] 1#1: start worker process 129
2026/07/09 08:40:11 [notice] 1#1: start worker process 130
2026/07/09 08:40:11 [notice] 1#1: start worker process 131
2026/07/09 08:40:11 [notice] 1#1: start worker process 132
2026/07/09 08:40:11 [notice] 1#1: start worker process 133
2026/07/09 08:40:11 [notice] 1#1: start worker process 134
2026/07/09 08:40:11 [notice] 1#1: start worker process 135
2026/07/09 08:40:11 [notice] 1#1: start worker process 136
2026/07/09 08:40:11 [notice] 1#1: start worker process 137
2026/07/09 08:40:11 [notice] 1#1: start worker process 138
2026/07/09 08:40:11 [notice] 1#1: start worker process 139
2026/07/09 08:40:11 [notice] 1#1: start worker process 140
2026/07/09 08:40:11 [notice] 1#1: start worker process 141
2026/07/09 08:40:11 [notice] 1#1: start worker process 142
2026/07/09 08:40:11 [notice] 1#1: start worker process 143
2026/07/09 08:40:11 [notice] 1#1: start worker process 144
2026/07/09 08:40:11 [notice] 1#1: start worker process 145
2026/07/09 08:40:11 [notice] 1#1: start worker process 146
2026/07/09 08:40:11 [notice] 1#1: start worker process 147
2026/07/09 08:40:11 [notice] 1#1: start worker process 148
2026/07/09 08:40:11 [notice] 1#1: start worker process 149
2026/07/09 08:40:11 [notice] 1#1: start worker process 150
2026/07/09 08:40:11 [notice] 1#1: start worker process 151
2026/07/09 08:40:11 [notice] 1#1: start worker process 152
2026/07/09 08:40:11 [notice] 1#1: start worker process 153
2026/07/09 08:40:11 [notice] 1#1: start worker process 154
2026/07/09 08:40:11 [notice] 1#1: start worker process 155
2026/07/09 08:40:11 [notice] 1#1: start worker process 156
2026/07/09 08:40:11 [notice] 1#1: start worker process 157
2026/07/09 08:40:11 [notice] 1#1: start worker process 158
2026/07/09 08:40:11 [notice] 1#1: start worker process 159
2026/07/09 08:40:11 [notice] 1#1: start worker process 160
2026/07/09 08:40:11 [notice] 1#1: start worker process 161
2026/07/09 08:40:11 [notice] 1#1: start worker process 162
2026/07/09 08:40:11 [notice] 1#1: start worker process 163
2026/07/09 08:40:11 [notice] 1#1: start worker process 164
2026/07/09 08:40:11 [notice] 1#1: start worker process 165
2026/07/09 08:40:11 [notice] 1#1: start worker process 166
2026/07/09 08:40:11 [notice] 1#1: start worker process 167
2026/07/09 08:40:11 [notice] 1#1: start worker process 168
2026/07/09 08:40:11 [notice] 1#1: start worker process 169
2026/07/09 08:40:11 [notice] 1#1: start worker process 170
2026/07/09 08:40:11 [notice] 1#1: start worker process 171
2026/07/09 08:40:11 [notice] 1#1: start worker process 172
2026/07/09 08:40:11 [notice] 1#1: start worker process 173
2026/07/09 08:40:11 [notice] 1#1: start worker process 174
2026/07/09 08:40:11 [notice] 1#1: start worker process 175
2026/07/09 08:40:11 [notice] 1#1: start worker process 176
2026/07/09 08:40:11 [notice] 1#1: start worker process 177
2026/07/09 08:40:11 [notice] 1#1: start worker process 178
2026/07/09 08:40:11 [notice] 1#1: start worker process 179
2026/07/09 08:40:11 [notice] 1#1: start worker process 180
2026/07/09 08:40:11 [notice] 1#1: start worker process 181
2026/07/09 08:40:11 [notice] 1#1: start worker process 182
2026/07/09 08:40:11 [notice] 1#1: start worker process 183
2026/07/09 08:40:11 [notice] 1#1: start worker process 184
2026/07/09 08:40:11 [notice] 1#1: start worker process 185
2026/07/09 08:40:11 [notice] 1#1: start worker process 186
2026/07/09 08:40:11 [notice] 1#1: start worker process 187
2026/07/09 08:40:11 [notice] 1#1: start worker process 188
2026/07/09 08:40:11 [notice] 1#1: start worker process 189
2026/07/09 08:40:11 [notice] 1#1: start worker process 190
2026/07/09 08:40:11 [notice] 1#1: start worker process 191
2026/07/09 08:40:11 [notice] 1#1: start worker process 192
2026/07/09 08:40:11 [notice] 1#1: start worker process 193
2026/07/09 08:40:11 [notice] 1#1: start worker process 194
2026/07/09 08:40:11 [notice] 1#1: start worker process 195
2026/07/09 08:40:11 [notice] 1#1: start worker process 196
2026/07/09 08:40:11 [notice] 1#1: start worker process 197
2026/07/09 08:40:11 [notice] 1#1: start worker process 198
2026/07/09 08:40:11 [notice] 1#1: start worker process 199
2026/07/09 08:40:11 [notice] 1#1: start worker process 200
2026/07/09 08:40:11 [notice] 1#1: start worker process 201
2026/07/09 08:40:11 [notice] 1#1: start worker process 202
2026/07/09 08:40:11 [notice] 1#1: start worker process 203
2026/07/09 08:40:11 [notice] 1#1: start worker process 204
2026/07/09 08:40:11 [notice] 1#1: start worker process 205
2026/07/09 08:40:11 [notice] 1#1: start worker process 206
2026/07/09 08:40:11 [notice] 1#1: start worker process 207
2026/07/09 08:40:11 [notice] 1#1: start worker process 208
2026/07/09 08:40:11 [notice] 1#1: start worker process 209
2026/07/09 08:40:11 [notice] 1#1: start worker process 210
2026/07/09 08:40:11 [notice] 1#1: start worker process 211
2026/07/09 08:40:11 [notice] 1#1: start worker process 212
2026/07/09 08:40:11 [notice] 1#1: start worker process 213
2026/07/09 08:40:11 [notice] 1#1: start worker process 214
2026/07/09 08:40:11 [notice] 1#1: start worker process 215
2026/07/09 08:40:11 [notice] 1#1: start worker process 216
2026/07/09 08:40:11 [notice] 1#1: start worker process 217
2026/07/09 08:40:11 [notice] 1#1: start worker process 218
2026/07/09 08:40:11 [notice] 1#1: start worker process 219
2026/07/09 08:40:11 [notice] 1#1: start worker process 220
2026/07/09 08:40:11 [notice] 1#1: start worker process 221
2026/07/09 08:40:11 [notice] 1#1: start worker process 222
2026/07/09 08:40:11 [notice] 1#1: start worker process 223
2026/07/09 08:40:11 [notice] 1#1: start worker process 224
2026/07/09 08:40:11 [notice] 1#1: start worker process 225
2026/07/09 08:40:11 [notice] 1#1: start worker process 226
2026/07/09 08:40:11 [notice] 1#1: start worker process 227
2026/07/09 08:40:11 [notice] 1#1: start worker process 228
2026/07/09 08:40:11 [notice] 1#1: start worker process 229
2026/07/09 08:40:11 [notice] 1#1: start worker process 230
2026/07/09 08:40:11 [notice] 1#1: start worker process 231
